song_id	line_id	word	lang	part_of_speech	lexeme	transliteration
83	7-5	사랑해요	kor	V	사랑다	saranghaeyo
84	0-1	이제는	kor	S	이제는	ijeneun
84	0-1	알아	kor	V,ger	알다	ara
84	0-1	말	kor	S	말	mal
84	0-1	안	kor	S	안	an
84	0-1	해도	kor	V,ger	하다	haedo
84	0-2	왜	kor	A	외다	wae
84	0-2	이리도	kor	S	이리도	irido
84	0-2	쉬운	kor	A,partcp	쉽다	swiun
84	0-2	걸	kor	S	걸	geol
84	0-2	몰랐을까	kor	V	모르다	molrasseulkka
84	0-3	이	kor	S	이	i
84	0-3	옷들을	kor	S	옷	otdeureul
84	0-3	고를	kor	V,partcp	고르다	goreul
84	0-3	시간	kor	S	시간	sigan
84	0-3	에	kor	PART	에	e
84	0-4	30분	kor	S,aux	30분	30bun
84	0-4	더	kor	S	더	deo
84	0-4	널	kor	S	널	neol
84	0-4	안아줄걸	kor	V,ger	안다	anajulgeol
84	1-1	난	kor	S	난	nan
84	1-1	몰랐어	kor	V	모르다	molrasseo
84	1-1	의	kor	PART,gen	의	ui
84	1-1	맘	kor	S	맘	mam
84	1-1	의	kor	PART,gen	의	ui
84	1-1	크기도	kor	S	크기도	keugido
84	1-2	옷	kor	S	옷	ot
84	1-2	사이즈는	kor	S	사이즈는	saijeuneun
84	1-2	알았어도	kor	V	알다	arasseodo
84	1-3	널	kor	S	널	neol
84	1-3	웃음	kor	S	웃음	useum
84	1-3	짓게	kor	ADV	짓	jitge
84	1-3	하는	kor	V,partcp	하다	haneun
84	1-3	법도	kor	S	법도	beopdo
84	1-3	까먹고	kor	V,ger	까먹다	kkameokgo
84	1-4	또	kor	ADV	또	tto
84	1-4	헛짚었어	kor	V	헛짚다	heotjipeosseo
84	2-1	차라리	kor	ADV	차라리	charari
84	2-1	내게	kor	ADV	내	naege
84	2-1	화냈다면	kor	V,ger	화내다	hwanaetdamyeon
84	2-2	쌓이는	kor	V,partcp	쌓이다	ssaineun
84	2-2	것	kor	S,aux	것	geot
84	2-2	없이	kor	ADV	없이	eopsi
84	2-2	말했다면	kor	V,ger	말하다	malhaetdamyeon
84	2-3	이렇게	kor	ADV	이렇	ireoke
84	2-3	네가	en		네가	None
84	2-3	차갑지는	kor	A,ger	차갑	chagapjineun
84	2-3	않았을걸	kor	V,ger	않다	anasseulgeol
84	2-4	끝	kor	S	끝	kkeut
84	2-4	이	kor	PART	이	i
84	2-4	나고서야	kor	V,ger	나다	nagoseoya
84	2-4	깨닫는	kor	V,partcp	깨닫다	kkaedatneun
84	2-4	걸	kor	S	걸	geol
84	3-1	널	kor	S	널	neol
84	3-1	너무	kor	ADV	너무	neomu
84	3-1	모르고	kor	V,ger	모르다	moreugo
84	3-2	네	kor	ANUM	네	ne
84	3-2	맘도	kor	S	맘도	mamdo
84	3-2	모르고	kor	V,ger	모르다	moreugo
84	3-3	네가	en		네가	None
84	3-3	에게	kor	PART	에게	ege
84	3-3	멀어지고	kor	A,ger	멀	meoreojigo
84	3-3	있는	kor	V,partcp	있다	itneun
84	3-3	줄도	kor	S	줄도	juldo
84	3-4	난	kor	S	난	nan
84	3-4	정말	kor	ADV	정말	jeongmal
84	3-4	모르고	kor	V,ger	모르다	moreugo
84	3-5	네	kor	ANUM	네	ne
84	3-5	선물	kor	S	선물	seonmul
84	3-5	고르고	kor	V,ger	고르다	goreugo
84	3-6	네가	en		네가	None
84	3-6	원했던	kor	V	원하다	wonhaetdeon
84	3-6	건	kor	S	건	geon
84	3-6	이런	kor	A	이런다	ireon
84	3-6	게	kor	S	게	ge
84	3-6	아니었던걸	kor	V	아니다	anieotdeongeol
84	4-1	i	en		i	None
84	4-1	wanna	en		wanna	None
84	4-1	be	en		be	None
84	4-1	a	en		a	None
84	4-1	good	en		good	None
84	4-1	girl	en		girl	None
84	4-2	받기만	kor	S	받	batgiman
84	4-2	하는	kor	V,partcp	하다	haneun
84	4-2	거	kor	S	거	geo
84	4-2	말고	kor	V,ger	말다	malgo
84	4-2	주는	kor	V,partcp	주다	juneun
84	4-2	걸	kor	S	걸	geol
84	4-2	하고	kor	V,ger	하다	hago
84	4-2	싶었고	kor	A,ger	싶	sipeotgo
84	4-3	이제	kor	ADV	이제	ije
84	4-3	난	kor	S	난	nan
84	4-3	돈도	kor	S	돈도	dondo
84	4-3	벌었는데	kor	V,ger	벋다	beoreotneunde
84	4-4	나를	kor	V,partcp	나르다	nareul
84	4-4	보는	kor	V,partcp	보다	boneun
84	4-4	의	kor	PART,gen	의	ui
84	4-4	심장은	kor	S	심장은	simjangeun
84	4-4	굼떠	kor	A	굼뜨다	gumtteo
84	4-5	변명	kor	S	변명	byeonmyeong
84	4-5	처럼	kor	PART	처럼	cheoreom
84	4-5	들리겠지만	kor	V,ger	들리다	deulrigetjiman
84	4-6	부재중일	kor	S	부재중일	bujaejungil
84	4-6	때도	kor	S	때도	ttaedo
84	4-6	나는	kor	PRO	나는	naneun
84	4-6	변하고	kor	V,ger	변하다	byeonhago
84	4-6	있던	kor	V	있다	itdeon
84	4-6	거야	kor	V,ger	그다	geoya
84	4-6	를	kor	PART,acc	를	reul
84	4-6	위해	kor	V	위하다	wihae
84	4-7	능력	kor	S	능력	neungryeok
84	4-7	있고	kor	V,ger	있다	itgo
84	4-7	인정받는	kor	V,partcp	인정받다	injeongbatneun
84	4-7	girlfriend	en		girlfriend	None
84	4-8	효도만큼	kor	S	효도만큼	hyodomankeum
84	4-8	절실한	kor	V,partcp	절실다	jeolsilhan
84	4-8	꿈이었는데	kor	V,ger	꿈다	kkumieotneunde
84	4-8	떠나면	kor	V,ger	떠나다	tteonamyeon
84	4-8	어떡해	kor	V	어떡하다	eotteokhae
84	4-9	난	kor	S	난	nan
84	4-9	한테	kor	PART,acc	한테	hante
84	4-9	준게	kor	V,partcp	주다	junge
84	4-9	하나	kor	NUM	하나	hana
84	4-9	없는데	kor	A,ger	없	eopneunde
84	4-9	너만	kor	PRO	너만	neoman
84	4-9	주고	kor	S	주고	jugo
84	4-9	감	kor	S	감	gam
84	4-9	어떡해	kor	V	어떡하다	eotteokhae
84	4-10	한테	kor	PART,acc	한테	hante
84	4-10	남은	kor	S	남은	nameun
84	4-10	내	kor	S	내	nae
84	4-10	흔적은	kor	S	흔적은	heunjeogeun
84	4-10	없을	kor	A,partcp	없다	eopseul
84	4-10	텐데	kor	V,ger	터다	tende
84	4-11	너는	kor	PRO	너는	neoneun
84	4-11	를	kor	PART,acc	를	reul
84	4-11	보며	kor	V,ger	보다	bomyeo
84	4-11	나를	kor	V,partcp	나르다	nareul
84	4-11	기억해	kor	V	기억다	gieokhae
84	4-11	나를	kor	V,partcp	나르다	nareul
84	4-11	추억해	kor	V	추억다	chueokhae
84	4-12	돌아봤음	kor	S	돌아보	dorabwasseum
84	4-12	해	kor	S	해	hae
84	4-12	를	kor	PART,acc	를	reul
84	4-12	부	kor	S	부	bu
84	4-12	를	kor	PART,acc	를	reul
84	4-12	때	kor	S	때	ttae
84	4-13	네가	en		네가	None
84	4-13	내게	kor	ADV	내	naege
84	4-13	준	kor	A,partcp	줄다	jun
84	4-13	맘	kor	S	맘	mam
84	4-13	을	kor	PART,acc	을	eul
84	4-13	전부	kor	S	전부	jeonbu
84	4-13	갚을	kor	V,partcp	갚다	gapeul
84	4-13	수	kor	S	수	su
84	4-13	있게	kor	ADV	있	itge
84	4-14	행복	kor	S	행복	haengbok
84	4-14	을	kor	PART,acc	을	eul
84	4-14	줄	kor	S	줄	jul
84	4-14	수	kor	S	수	su
84	4-14	있게	kor	ADV	있	itge
84	5-1	널	kor	S	널	neol
84	5-1	너무	kor	ADV	너무	neomu
84	5-1	모르고	kor	V,ger	모르다	moreugo
84	5-2	네	kor	ANUM	네	ne
84	5-2	맘도	kor	S	맘도	mamdo
84	5-2	모르고	kor	V,ger	모르다	moreugo
84	5-3	네가	en		네가	None
84	5-3	에게	kor	PART	에게	ege
84	5-3	멀어지고	kor	A,ger	멀	meoreojigo
84	5-3	있는	kor	V,partcp	있다	itneun
84	5-3	줄도	kor	S	줄도	juldo
84	5-4	난	kor	S	난	nan
84	5-4	정말	kor	ADV	정말	jeongmal
84	5-4	모르고	kor	V,ger	모르다	moreugo
84	5-5	네	kor	ANUM	네	ne
84	5-5	선물	kor	S	선물	seonmul
84	5-5	고르고	kor	V,ger	고르다	goreugo
84	5-6	네가	en		네가	None
84	5-6	원했던	kor	V	원하다	wonhaetdeon
84	5-6	건	kor	S	건	geon
84	5-6	이런	kor	A	이런다	ireon
84	5-6	게	kor	S	게	ge
84	5-6	아니었던걸	kor	V	아니다	anieotdeongeol
84	6-1	i	en		i	None
84	6-1	can't	en	punct	can't	None
84	6-1	live	en		live	None
84	6-1	without	en		without	None
84	6-1	your	en		your	None
84	6-1	love	en		love	None
84	6-1	love	en		love	None
84	6-2	i	en		i	None
84	6-2	can't	en	punct	can't	None
84	6-2	live	en		live	None
84	6-2	without	en		without	None
84	6-2	your	en		your	None
84	6-2	love	en		love	None
85	0-1	참	kor	S	참	cham
85	0-1	오랜만	kor	S	오랜만	oraenman
85	0-1	에	kor	PART	에	e
85	0-2	열어봤던	kor	V,ger	열다	yeoreobwatdeon
85	0-2	맘	kor	S	맘	mam
85	0-3	그래	kor	V,ger	그리하다	geurae
85	0-3	이	kor	PART	이	i
85	0-3	겁나서	kor	V,ger	겁나다	geopnaseo
85	0-4	도망치	kor	V	도망치다	domangchi
85	0-4	듯	kor	S,aux	듯	deut
85	0-4	피했지	kor	V	피하다	pihaetji
85	0-5	내게	kor	ADV	내	naege
85	0-5	사랑은	kor	S	사랑은	sarangeun
85	0-5	늘	kor	A	늘다	neul
85	0-5	아파	kor	V	아프다	apa
85	1-1	센	kor	A,partcp	세다	sen
85	1-1	척	kor	S,aux	척	cheok
85	1-1	하지만	kor	ADV	하지만	hajiman
85	1-1	무너져	kor	V	무너지다	muneojyeo
85	1-2	어리지	kor	A,ger	어리	eoriji
85	1-2	않지만	kor	V,ger	않다	anchiman
85	1-2	여려	kor	A	여리다	yeoryeo
85	1-3	니	kor	V	니다	ni
85	1-3	앞	kor	S	앞	ap
85	1-3	에서	kor	PART	에서	eseo
85	1-3	는	kor	PART	는	neun
85	2-1	울리지마	kor	V,ger	울리다	ulrijima
85	2-2	울리지마	kor	V,ger	울리다	ulrijima
85	2-3	don’t	en	punct	don’t	None
85	2-3	do	en		do	None
85	2-3	me	en		me	None
85	2-3	wrong	en		wrong	None
85	2-4	don’t	en	punct	don’t	None
85	2-4	do	en		do	None
85	2-4	me	en		me	None
85	2-4	wrong	en		wrong	None
85	2-5	울리지마	kor	V,ger	울리다	ulrijima
85	3-1	사랑할	kor	V,partcp	사랑다	saranghal
85	3-1	때	kor	S	때	ttae
85	3-2	난	kor	S	난	nan
85	3-2	더	kor	S	더	deo
85	3-2	외로워져	kor	A	외로다	oerowojyeo
85	3-3	계속	kor	ADV	계속	gyesok
85	3-3	가	kor	PART	가	ga
85	3-3	기다려져	kor	V	기다리다	gidaryeojyeo
85	3-4	가끔은	kor	ADV	가끔은	gakkeumeun
85	3-4	나도	kor	V	나돌다	nado
85	3-4	너도	kor	PRO	너도	neodo
85	3-5	니	kor	V	니다	ni
85	3-5	생각만	kor	S	생각만	saenggakman
85	3-5	하는	kor	V,partcp	하다	haneun
85	3-5	것	kor	S,aux	것	geot
85	3-5	같애	kor	V	같애다	gatae
85	3-6	이런	kor	A	이런다	ireon
85	3-6	내가	kor	V	내가다	naega
85	3-6	딱해	kor	A	딱하다	ttakhae
85	3-7	바보	kor	S	바보	babo
85	3-7	같애	kor	V	같애다	gatae
85	3-8	울리지마	kor	V,ger	울리다	ulrijima
85	4-1	센	kor	A,partcp	세다	sen
85	4-1	척	kor	S,aux	척	cheok
85	4-1	하지만	kor	ADV	하지만	hajiman
85	4-1	무너져	kor	V	무너지다	muneojyeo
85	4-2	어리지	kor	A,ger	어리	eoriji
85	4-2	않지만	kor	V,ger	않다	anchiman
85	4-2	여려	kor	A	여리다	yeoryeo
85	4-3	니	kor	V	니다	ni
85	4-3	앞	kor	S	앞	ap
85	4-3	에서	kor	PART	에서	eseo
85	4-3	는	kor	PART	는	neun
85	5-1	울리지마	kor	V,ger	울리다	ulrijima
85	5-2	울리지마	kor	V,ger	울리다	ulrijima
85	5-3	don’t	en	punct	don’t	None
85	5-3	do	en		do	None
85	5-3	me	en		me	None
85	5-3	wrong	en		wrong	None
85	5-4	don’t	en	punct	don’t	None
85	5-4	do	en		do	None
85	5-4	me	en		me	None
85	5-4	wrong	en		wrong	None
85	5-5	울리지마	kor	V,ger	울리다	ulrijima
85	6-1	눈물	kor	S	눈물	nunmul
85	6-1	이	kor	PART	이	i
85	6-1	고이지만	kor	V,ger	고이다	goijiman
85	6-2	두	kor	S	두	du
85	6-2	눈	kor	S	눈	nun
85	6-2	이	kor	PART	이	i
85	6-2	시리지만	kor	A,ger	시리	sirijiman
85	6-3	내	kor	S	내	nae
85	6-3	맘은	kor	S	맘은	mameun
85	6-3	울고	kor	V,ger	울다	ulgo
85	6-3	입은	kor	S	입은	ibeun
85	6-3	웃어	kor	V,ger	웃다	useo
85	6-4	솔직한	kor	V,partcp	솔직다	soljikhan
85	6-4	내가	kor	V	내가다	naega
85	6-4	날	kor	S	날	nal
85	6-4	숨겨	kor	V	숨기다	sumgyeo
85	6-5	니	kor	V	니다	ni
85	6-5	앞	kor	S	앞	ap
85	6-5	에서	kor	PART	에서	eseo
85	6-5	는	kor	PART	는	neun
85	6-6	니	kor	V	니다	ni
85	6-6	앞	kor	S	앞	ap
85	6-6	에서	kor	PART	에서	eseo
85	6-6	는	kor	PART	는	neun
85	7-1	울리지마	kor	V,ger	울리다	ulrijima
85	7-2	울리지마	kor	V,ger	울리다	ulrijima
85	7-3	don’t	en	punct	don’t	None
85	7-3	do	en		do	None
85	7-3	me	en		me	None
85	7-3	wrong	en		wrong	None
85	7-4	don’t	en	punct	don’t	None
85	7-4	do	en		do	None
85	7-4	me	en		me	None
85	7-4	wrong	en		wrong	None
85	7-5	울리지마	kor	V,ger	울리다	ulrijima
86	0-1	내	kor	S	내	nae
86	0-1	안	kor	S	안	an
86	0-1	에	kor	PART	에	e
86	0-1	들어오는	kor	V,partcp	들어오다	deureooneun
86	0-1	그	kor	A	그다	geu
86	0-1	순간	kor	S	순간	sungan
86	0-2	you'll	en	punct	you'll	None
86	0-2	never	en		never	None
86	0-2	leave	en		leave	None
86	0-3	이건	kor	V,ger	이다	igeon
86	0-3	아무나	kor	V,ger	아물다	amuna
86	0-3	감당못해	kor	A	감당다	gamdangmothae
86	0-4	can	en		can	None
86	0-4	you	en		you	None
86	0-4	handle	en		handle	None
86	0-4	this	en		this	None
86	0-4	oh	en		oh	None
86	0-5	the	en		the	None
86	0-5	way	en		way	None
86	0-5	that	en		that	None
86	0-5	i	en		i	None
86	0-5	move	en		move	None
86	0-5	my	en		my	None
86	0-5	body	en		body	None
86	0-6	거칠게	kor	V	거치다	geochilge
86	0-6	니	kor	V	니다	ni
86	0-6	숨소리	kor	S	숨소리	sumsori
86	0-7	oh	en		oh	None
86	0-7	na	en		na	None
86	0-7	oh	en		oh	None
86	0-7	na	en		na	None
86	0-7	yeah	en		yeah	None
86	0-8	oh	en		oh	None
86	0-8	na	en		na	None
86	0-8	oh	en		oh	None
86	0-8	na	en		na	None
86	0-8	yeah	en		yeah	None
86	1-1	ooh	en		ooh	None
86	1-1	오늘	kor	S	오늘	oneul
86	1-1	밤은	kor	S	밤은	bameun
86	1-1	에게	kor	PART	에게	ege
86	1-2	특별한	kor	V,partcp	특별다	teukbyeolhan
86	1-2	선물	kor	S	선물	seonmul
86	1-2	을	kor	PART,acc	을	eul
86	1-2	주	kor	PART	주	ju
86	1-2	ㄹ게	kor	PART	ㄹ게	ㄹge
86	1-3	i'll	en	punct	i'll	None
86	1-3	give	en		give	None
86	1-3	it	en		it	None
86	1-3	to	en		to	None
86	1-3	you	en		you	None
86	1-4	ooh	en		ooh	None
86	1-4	가	kor	PART	가	ga
86	1-4	원하는	kor	V,partcp	원하다	wonhaneun
86	1-4	곳	kor	S	곳	got
86	1-4	으로	kor	PART	으로	euro
86	1-5	baby	en		baby	None
86	1-5	i'll	en	punct	i'll	None
86	1-5	take	en		take	None
86	1-5	you	en		you	None
86	1-5	there	en		there	None
86	2-1	no	en		no	None
86	2-1	i	en		i	None
86	2-1	won't	en	punct	won't	None
86	2-1	let	en		let	None
86	2-1	you	en		you	None
86	2-1	down	en		down	None
86	2-2	no	en		no	None
86	2-2	i	en		i	None
86	2-2	won't	en	punct	won't	None
86	2-2	let	en		let	None
86	2-2	you	en		you	None
86	2-3	no	en		no	None
86	2-3	i	en		i	None
86	2-3	won't	en	punct	won't	None
86	2-3	let	en		let	None
86	2-3	you	en		you	None
86	2-3	down	en		down	None
86	2-4	no	en		no	None
86	2-4	i	en		i	None
86	2-4	won't	en	punct	won't	None
86	2-4	let	en		let	None
86	2-4	you	en		you	None
86	2-5	no	en		no	None
86	2-5	i	en		i	None
86	2-5	won't	en	punct	won't	None
86	2-5	let	en		let	None
86	2-5	you	en		you	None
86	2-5	down	en		down	None
86	3-1	내가	kor	V	내가다	naega
86	3-1	무엇	kor	S	무엇	mueot
86	3-1	을	kor	PART,acc	을	eul
86	3-1	안해도	kor	S	안해도	anhaedo
86	3-2	넌	kor	V,partcp	널다	neon
86	3-2	내	kor	S	내	nae
86	3-2	앞	kor	S	앞	ap
86	3-2	에	kor	PART	에	e
86	3-2	서있지	kor	V,ger	스다	seoitji
86	3-2	uh	en		uh	None
86	3-2	oh	en		oh	None
86	3-3	의	kor	PART,gen	의	ui
86	3-3	눈빛은	kor	S	눈빛은	nunbicheun
86	3-3	촉촉하게	kor	A	촉촉다	chokchokhage
86	3-4	젖어있지	kor	V,ger	젖다	jeojeoitji
86	3-4	ooh	en		ooh	None
86	3-4	yeah	en		yeah	None
86	3-5	i	en		i	None
86	3-5	like	en		like	None
86	3-5	the	en		the	None
86	3-5	way	en		way	None
86	3-5	you're	en	punct	you're	None
86	3-5	watching	en		watching	None
86	3-6	your	en		your	None
86	3-6	eyes	en		eye	None
86	3-6	are	en		are	None
86	3-6	touchin	en		touchin	None
86	3-6	me	en		me	None
86	3-7	you	en		you	None
86	3-7	got	en		got	None
86	3-7	me	en		me	None
86	3-7	like	en		like	None
86	3-8	oh	en		oh	None
86	3-8	na	en		na	None
86	3-8	oh	en		oh	None
86	3-8	na	en		na	None
86	3-8	yeah	en		yeah	None
86	3-9	oh	en		oh	None
86	3-9	na	en		na	None
86	3-9	oh	en		oh	None
86	3-9	na	en		na	None
86	3-9	yeah	en		yeah	None
86	4-1	ooh	en		ooh	None
86	4-1	오늘	kor	S	오늘	oneul
86	4-1	밤은	kor	S	밤은	bameun
86	4-1	에게	kor	PART	에게	ege
86	4-2	특별한	kor	V,partcp	특별다	teukbyeolhan
86	4-2	선물	kor	S	선물	seonmul
86	4-2	을	kor	PART,acc	을	eul
86	4-2	주	kor	PART	주	ju
86	4-2	ㄹ게	kor	PART	ㄹ게	ㄹge
86	4-3	i'll	en	punct	i'll	None
86	4-3	give	en		give	None
86	4-3	it	en		it	None
86	4-3	to	en		to	None
86	4-3	you	en		you	None
86	4-4	ooh	en		ooh	None
86	4-4	가	kor	PART	가	ga
86	4-4	원하는	kor	V,partcp	원하다	wonhaneun
86	4-4	곳	kor	S	곳	got
86	4-4	으로	kor	PART	으로	euro
86	4-5	baby	en		baby	None
86	4-5	i'll	en	punct	i'll	None
86	4-5	take	en		take	None
86	4-5	you	en		you	None
86	4-5	there	en		there	None
86	4-6	take	en		take	None
86	4-6	you	en		you	None
86	4-6	there	en		there	None
86	4-7	take	en		take	None
86	4-7	you	en		you	None
86	4-7	there	en		there	None
86	4-8	you	en		you	None
86	4-8	there	en		there	None
86	5-1	no	en		no	None
86	5-1	i	en		i	None
86	5-1	won't	en	punct	won't	None
86	5-1	let	en		let	None
86	5-1	you	en		you	None
86	5-1	down	en		down	None
86	5-2	no	en		no	None
86	5-2	i	en		i	None
86	5-2	won't	en	punct	won't	None
86	5-2	let	en		let	None
86	5-2	you	en		you	None
86	5-3	no	en		no	None
86	5-3	i	en		i	None
86	5-3	won't	en	punct	won't	None
86	5-3	let	en		let	None
86	5-3	you	en		you	None
86	5-3	down	en		down	None
86	5-4	no	en		no	None
86	5-4	i	en		i	None
86	5-4	won't	en	punct	won't	None
86	5-4	let	en		let	None
86	5-4	you	en		you	None
86	5-5	no	en		no	None
86	5-5	i	en		i	None
86	5-5	won't	en	punct	won't	None
86	5-5	let	en		let	None
86	5-5	you	en		you	None
86	5-5	down	en		down	None
86	5-6	down	en		down	None
86	6-1	what	en		what	None
86	6-1	you	en		you	None
86	6-1	willing	en		willing	None
86	6-1	to	en		to	None
86	6-1	do	en		do	None
86	6-2	what	en		what	None
86	6-2	you	en		you	None
86	6-2	willing	en		willing	None
86	6-2	to	en		to	None
86	6-2	do	en		do	None
86	6-3	i'ma	en	punct	i'ma	None
86	6-3	do	en		do	None
86	6-3	it	en		it	None
86	6-3	for	en		for	None
86	6-3	ya	en		ya	None
86	6-4	what	en		what	None
86	6-4	you	en		you	None
86	6-4	willing	en		willing	None
86	6-4	to	en		to	None
86	6-4	do	en		do	None
86	6-5	what	en		what	None
86	6-5	you	en		you	None
86	6-5	willing	en		willing	None
86	6-5	to	en		to	None
86	6-5	do	en		do	None
86	6-6	i'ma	en	punct	i'ma	None
86	6-6	do	en		do	None
86	6-6	it	en		it	None
86	6-6	for	en		for	None
86	6-6	ya	en		ya	None
86	6-7	oh	en		oh	None
86	6-7	nana	en		nana	None
86	6-8	시간	kor	S	시간	sigan
86	6-8	없어	kor	A,ger	없	eopseo
86	6-9	기다리고있어	kor	V,ger	기다리다	gidarigoisseo
86	6-10	들어와	kor	V	들어오다	deureowa
86	6-11	남자답게	kor	A	남자다	namjadapge
86	6-12	you	en		you	None
86	6-12	got	en		got	None
86	6-12	the	en		the	None
86	6-12	key	en		key	None
86	6-13	i	en		i	None
86	6-13	got	en		got	None
86	6-13	it	en		it	None
86	6-13	locked	en		locked	None
86	6-14	어서와가져가	kor	V,ger	어다	eoseowagajyeoga
86	7-1	boy	en		boy	None
86	7-1	i	en		i	None
86	7-1	won't	en	punct	won't	None
86	7-1	let	en		let	None
86	7-1	you	en		you	None
86	7-1	down	en		down	None
86	7-2	no	en		no	None
86	7-2	i	en		i	None
86	7-2	won't	en	punct	won't	None
86	7-2	let	en		let	None
86	7-2	you	en		you	None
86	7-3	boy	en		boy	None
86	7-3	i	en		i	None
86	7-3	won't	en	punct	won't	None
86	7-3	let	en		let	None
86	7-3	you	en		you	None
86	7-3	down	en		down	None
86	7-4	no	en		no	None
86	7-4	i	en		i	None
86	7-4	won't	en	punct	won't	None
86	7-4	let	en		let	None
86	7-4	you	en		you	None
86	7-5	no	en		no	None
86	7-5	i	en		i	None
86	7-5	won't	en	punct	won't	None
86	7-5	let	en		let	None
86	7-5	you	en		you	None
86	7-5	down	en		down	None
87	0-1	저	kor	S	저	jeo
87	0-1	환호성	kor	S	환호성	hwanhoseong
87	0-1	난	kor	S	난	nan
87	0-1	매일	kor	ADV	매일	maeil
87	0-1	그	kor	A	그다	geu
87	0-1	뒤	kor	S	뒤	dwi
87	0-2	쿨한	kor	A,partcp	쿨하다	kulhan
87	0-2	미소는	kor	S	미소는	misoneun
87	0-2	의	kor	PART,gen	의	ui
87	0-2	주무기	kor	S	주무기	jumugi
87	0-3	처음	kor	S	처음	cheoeum
87	0-3	만났던	kor	V	만나다	mannatdeon
87	0-3	운동장	kor	S	운동장	undongjang
87	0-3	의	kor	PART,gen	의	ui
87	0-3	court	en		court	None
87	0-4	나도	kor	V	나돌다	nado
87	0-4	주인공만	kor	S	주인공만	juingongman
87	0-4	같던	kor	A	같다	gatdeon
87	0-4	movie	en		movie	None
87	0-4	scene	en		scene	None
87	1-1	네	kor	ANUM	네	ne
87	1-1	패스	kor	S	패스	paeseu
87	1-1	하나	kor	S	하나	hana
87	1-1	에	kor	PART	에	e
87	1-1	바로	kor	ADV	바로	baro
87	1-1	나도	kor	V	나돌다	nado
87	1-1	그	kor	A	그다	geu
87	1-1	scene	en		scene	None
87	1-1	안	kor	S	안	an
87	1-1	에	kor	PART	에	e
87	1-2	spotlight	en		spotlight	None
87	1-2	불빛	kor	S	불빛	bulbit
87	1-2	아래	kor	S	아래	arae
87	1-2	내	kor	S	내	nae
87	1-2	자리	kor	S	자리	jari
87	1-3	날	kor	S	날	nal
87	1-3	향해	kor	V	향하다	hyanghae
87	1-3	던져준	kor	V,partcp	던져주다	deonjyeojun
87	1-3	의	kor	PART,gen	의	ui
87	1-3	다정한	kor	V,partcp	다정다	dajeonghan
87	1-3	그	kor	A	그다	geu
87	1-3	말	kor	S	말	mal
87	1-3	에	kor	PART	에	e
87	1-4	나도	kor	V	나돌다	nado
87	1-4	한순간	kor	S	한순간	hansungan
87	1-4	에	kor	PART	에	e
87	1-4	주연	kor	S	주연	juyeon
87	1-4	이	kor	PART	이	i
87	2-1	oh	en		oh	None
87	2-1	oh	en		oh	None
87	2-1	내디뎌	kor	V	내디디다	naedidyeo
87	2-1	한발	kor	ADV	한발	hanbal
87	2-2	oh	en		oh	None
87	2-2	oh	en		oh	None
87	2-2	give	en		give	None
87	2-2	me	en		me	None
87	2-2	a	en		a	None
87	2-2	highlight	en		highlight	None
87	2-3	oh	en		oh	None
87	2-3	oh	en		oh	None
87	2-3	꿈꿔온	kor	V	꿈꾸다	kkumkkwoon
87	2-3	drama	en		drama	None
87	2-4	time	en		time	None
87	2-4	to	en		to	None
87	2-4	show	en		show	None
87	2-4	my	en		my	None
87	2-4	play	en		play	None
87	3-1	이건	kor	V,ger	이다	igeon
87	3-1	내	kor	S	내	nae
87	3-1	drama	en		drama	None
87	3-2	꿈꿔본	kor	V,partcp	꿈꾸다	kkumkkwobon
87	3-2	drama	en		drama	None
87	3-3	이건	kor	V,ger	이다	igeon
87	3-3	내	kor	S	내	nae
87	3-3	drama	en		drama	None
87	4-1	저	kor	S	저	jeo
87	4-1	환호성	kor	S	환호성	hwanhoseong
87	4-1	난	kor	S	난	nan
87	4-1	nobody	en		nobody	None
87	4-2	스티커	kor	S	스티커	seutikeo
87	4-2	사진	kor	S	사진	sajin
87	4-2	속	kor	S	속	sok
87	4-2	넌	kor	V,partcp	널다	neon
87	4-2	주인님	kor	S	주인님	juinnim
87	4-3	아이구	kor	INTJ	아이구	aigu
87	4-3	죄송	en		죄송	None
87	4-3	넘은	kor	V,partcp	넘다	neomeun
87	4-3	내	kor	S	내	nae
87	4-3	선	kor	S	선	seon
87	4-4	엑스트라1	kor	S	엑스트라1	ekseuteura1
87	4-4	은	kor	S	은	eun
87	4-4	오늘도	kor	S	오늘도	oneuldo
87	4-4	통편집	kor	S	통편집	tongpyeonjip
87	5-1	함께	kor	ADV	함께	hamkke
87	5-1	하고	kor	V,ger	하다	hago
87	5-1	있지만	kor	V,ger	있다	itjiman
87	5-1	마음	kor	S	마음	maeum
87	5-1	이	kor	PART	이	i
87	5-1	이상해	kor	V	이상다	isanghae
87	5-2	자꾸	kor	ADV	자꾸	jakku
87	5-2	cg같애	kor	V	같애다	CGgatae
87	5-2	내	kor	S	내	nae
87	5-2	몸	kor	S	몸	mom
87	5-2	이	kor	PART	이	i
87	5-3	어느새	kor	ADV	어느새	eoneusae
87	5-3	다가온	kor	V,partcp	다가오다	dagaon
87	5-3	퇴장이란	kor	S	퇴장이란	toejangiran
87	5-3	그	kor	A	그다	geu
87	5-3	문	kor	S	문	mun
87	5-3	앞	kor	S	앞	ap
87	5-3	에	kor	PART	에	e
87	5-3	는	kor	PART	는	neun
87	5-4	작고	kor	S	작고	jakgo
